,carat,cut,clarity,depth,table,x,y,z,price,color
19031,1.05,5,4,61.9,56.0,6.56,6.52,4.05,6604,4
19032,1.02,3,4,63.3,58.0,6.36,6.38,4.03,6007,5
19033,0.52,3,3,59.6,62.0,5.18,5.23,3.1,1244,4
19034,1.64,5,3,61.8,55.0,7.6,7.58,4.69,13289,5
19035,1.04,5,3,59.7,56.0,6.6,6.54,3.92,3669,1
19036,0.24,3,6,57.7,61.0,4.12,4.13,2.38,478,6
19037,0.72,4,8,61.3,60.0,5.74,5.71,3.51,3951,6
19038,1.01,3,3,62.7,58.0,6.36,6.34,3.98,4743,3
19039,0.41,5,6,62.3,55.0,4.77,4.76,2.97,1356,7
19040,1.17,2,2,60.4,65.0,6.81,6.77,4.1,5567,7
19041,0.32,5,8,61.9,53.0,4.42,4.47,2.75,918,4
19042,0.35,4,5,62.2,58.0,4.54,4.49,2.81,591,2
19043,0.44,5,8,61.9,54.0,4.9,4.95,3.05,1177,3
19044,0.32,5,6,61.5,56.0,4.42,4.4,2.71,720,1
19045,1.04,3,3,62.8,59.0,6.46,6.41,4.04,5689,6
19046,0.33,5,7,61.9,55.0,4.44,4.42,2.74,1021,5
19047,0.32,4,6,59.9,58.0,4.5,4.45,2.68,1080,6
19048,1.6,4,2,61.1,58.0,7.57,7.53,4.61,9229,5
19049,1.22,5,5,62.5,57.0,6.82,6.77,4.25,8608,4
19050,0.57,5,4,61.5,57.0,5.35,5.32,3.28,2491,6
19051,1.02,2,3,57.1,61.0,6.57,6.66,3.78,4093,3
19052,0.7,3,5,59.5,60.0,5.74,5.76,3.42,2421,3
19053,0.56,5,3,60.5,57.0,5.31,5.36,3.23,1723,7
19054,0.46,2,5,56.5,61.0,5.11,5.05,2.87,1157,5
19055,1.7,3,3,63.6,59.0,7.46,7.55,4.77,11560,3
19056,0.33,5,5,61.9,56.0,4.44,4.48,2.76,666,4
19057,0.59,5,3,61.3,59.0,5.36,5.4,3.3,1793,7
19058,0.54,5,4,61.2,56.0,5.25,5.26,3.22,1605,4
19059,0.93,4,2,61.9,57.0,6.21,6.19,3.84,2807,2
19060,0.7,5,3,62.3,53.0,5.7,5.72,3.56,2726,7
19061,0.31,4,6,63.7,59.0,4.34,4.37,2.63,816,6
19062,0.32,5,4,62.2,56.0,4.38,4.4,2.73,758,7
19063,0.3,5,7,62.1,54.0,4.29,4.31,2.67,540,1
19064,0.58,5,2,62.4,58.0,5.32,5.35,3.33,1359,6
19065,0.41,3,5,60.8,61.0,4.72,4.79,2.89,647,2
19066,0.53,4,5,62.4,58.0,5.16,5.2,3.23,1721,4
19067,1.81,3,4,62.7,58.0,7.68,7.77,4.84,12822,1
19068,0.32,4,2,62.4,58.0,4.4,4.35,2.73,576,6
19069,0.38,3,4,62.8,57.0,4.58,4.62,2.89,800,5
19070,0.59,5,7,60.7,57.0,5.41,5.45,3.29,3422,6
19071,0.57,3,4,61.4,56.0,5.34,5.37,3.29,1998,7
19072,0.23,3,6,60.2,57.0,3.99,4.05,2.42,465,6
19073,0.64,5,8,62.0,54.0,5.53,5.56,3.44,1991,1
19074,1.09,2,2,60.3,61.0,6.64,6.69,4.02,4698,5
19075,0.59,5,3,62.2,55.0,5.39,5.42,3.36,1561,6
19076,1.31,5,5,62.5,56.0,7.03,6.95,4.37,8774,3
19077,0.71,3,4,62.8,61.0,5.63,5.71,3.56,1821,2
19078,0.53,5,5,62.1,56.0,5.21,5.19,3.23,1607,3
19079,0.92,4,2,58.4,58.0,6.4,6.34,3.73,3648,4
19080,1.03,3,2,62.2,56.0,6.51,6.48,4.04,4449,5
19081,0.46,1,5,67.3,61.0,4.81,4.71,3.21,1166,7
19082,1.01,1,2,65.1,58.0,6.29,6.21,4.07,3461,4
19083,2.4,5,2,62.0,55.0,8.6,8.57,5.32,18541,3
19084,1.52,5,2,61.8,58.0,7.38,7.4,4.57,10316,5
19085,0.32,5,7,62.3,54.0,4.37,4.4,2.73,917,6
19086,0.7,3,2,60.7,58.0,5.74,5.76,3.49,2141,4
19087,1.07,4,4,62.1,58.0,6.55,6.59,4.08,6355,4
19088,0.7,3,3,59.2,59.0,5.79,5.86,3.45,2018,3
19089,1.01,2,3,63.6,54.0,6.44,6.36,4.07,3665,2
19090,1.22,4,3,61.0,59.0,6.92,6.86,4.2,4829,3
19091,2.02,5,2,62.1,57.0,8.13,8.09,5.04,10826,3
19092,0.42,3,3,63.4,56.0,4.82,4.74,3.03,992,6
19093,0.58,4,3,58.5,55.0,5.52,5.39,3.19,1407,6
19094,1.58,5,6,62.0,56.0,7.44,7.49,4.63,12897,3
19095,0.33,5,4,62.3,56.0,4.43,4.46,2.77,666,5
19096,1.0,3,3,63.1,58.0,6.3,6.35,3.99,4149,1
19097,0.36,5,3,62.7,57.0,4.56,4.53,2.85,667,5
19098,0.41,2,6,63.9,55.0,4.74,4.71,3.02,1061,1
19099,0.53,5,5,61.6,55.0,5.21,5.24,3.22,1619,5
19100,0.7,3,4,60.5,58.0,5.78,5.83,3.51,2437,5
19101,0.41,5,3,60.7,55.0,4.83,4.86,2.94,771,7
19102,1.08,4,2,59.8,57.0,6.72,6.66,4.0,4318,4
19103,0.3,5,7,62.2,57.0,4.28,4.3,2.67,764,4
19104,0.52,5,7,61.2,56.0,5.21,5.19,3.18,2867,5
19105,0.72,3,2,63.2,62.0,5.71,5.67,3.59,1814,1
19106,0.97,3,4,62.2,55.9,6.34,6.29,3.94,4018,1
19107,0.5,3,3,62.4,58.0,5.06,5.01,3.14,1090,6
19108,0.2,4,4,61.7,60.0,3.77,3.72,2.31,367,7
19109,1.0,4,3,60.3,59.0,6.44,6.47,3.89,5775,7
19110,0.31,3,7,59.8,62.0,4.35,4.41,2.62,761,4
19111,0.33,4,3,62.8,58.0,4.42,4.4,2.77,705,5
19112,0.9,5,3,62.0,56.0,6.18,6.2,3.84,5450,6
19113,0.3,5,3,61.9,55.0,4.32,4.34,2.68,524,7
19114,0.55,5,5,61.2,57.0,5.3,5.28,3.24,2107,6
19115,1.21,2,3,58.2,58.0,6.98,7.01,4.07,6022,3
19116,0.72,5,5,61.2,56.0,5.78,5.83,3.55,3409,6
19117,1.05,2,2,63.9,56.0,6.44,6.37,4.09,3822,3
19118,0.31,5,6,61.0,55.0,4.38,4.41,2.68,1074,7
19119,0.7,4,5,62.4,59.0,5.64,5.55,3.49,2394,1
19120,0.77,5,3,61.7,56.0,5.9,5.85,3.62,2612,3
19121,1.14,3,2,63.3,57.0,6.6,6.63,4.19,4615,3
19122,1.0,4,3,61.5,60.0,6.34,6.38,3.91,5390,7
19123,0.71,4,2,62.0,55.0,5.77,5.71,3.56,2362,4
19124,1.3,3,5,62.1,59.0,6.97,7.01,4.34,7333,1
19125,0.26,3,6,60.4,59.0,4.15,4.19,2.52,597,7
19126,0.31,4,4,59.8,60.0,4.4,4.43,2.64,544,4
19127,0.55,5,2,60.9,57.0,5.26,5.29,3.21,1363,7
19128,0.3,5,8,62.3,57.0,4.25,4.29,2.66,886,5
19129,0.28,5,6,60.3,57.0,4.21,4.25,2.55,646,6
19130,0.33,5,6,61.7,55.0,4.46,4.42,2.74,965,4
19131,0.31,2,3,63.5,55.0,4.3,4.33,2.74,363,2
19132,0.53,5,4,61.4,55.0,5.23,5.26,3.22,1615,4
19133,0.53,4,5,59.4,58.0,5.32,5.28,3.15,1766,5
19134,0.42,3,4,62.1,55.0,4.8,4.83,2.99,854,4
19135,0.64,1,4,57.0,62.5,5.67,5.78,3.26,2063,5
19136,0.54,2,4,63.2,55.0,5.15,5.2,3.27,1422,4
19137,1.05,5,5,62.6,57.0,6.5,6.44,4.05,7762,6
19138,0.59,4,4,60.2,60.0,5.45,5.42,3.27,1590,3
19139,1.5,1,5,64.8,55.0,7.25,7.2,4.68,8044,3
19140,1.08,5,1,61.8,56.0,6.64,6.62,4.1,3168,5
19141,0.25,3,6,62.7,57.0,3.98,4.08,2.54,548,5
19142,1.19,3,4,60.5,59.0,6.97,7.0,4.17,6781,3
19143,2.58,1,2,65.2,59.0,8.58,8.51,5.57,12500,5
19144,1.19,4,5,59.9,61.0,6.91,6.85,4.12,5747,1
19145,1.02,1,6,64.6,59.0,6.31,6.29,4.07,6736,4
19146,1.02,5,6,62.3,58.0,6.42,6.45,4.01,9598,5
19147,0.81,5,4,61.8,55.0,5.96,5.92,3.67,3624,5
19148,1.01,3,3,59.8,61.0,6.54,6.51,3.9,4680,3
19149,0.7,4,6,58.7,60.0,5.8,5.75,3.39,3062,5
19150,0.5,4,2,59.9,60.0,5.22,5.16,3.11,1125,5
19151,1.0,2,2,63.5,56.0,6.31,6.38,4.03,4620,6
19152,0.77,5,5,62.2,56.0,5.9,5.85,3.66,3148,4
19153,0.3,2,2,60.8,65.0,4.26,4.29,2.6,414,7
19154,2.08,4,2,62.0,60.0,8.15,8.1,5.04,13437,5
19155,1.01,4,6,61.4,58.0,6.46,6.51,3.98,6843,4
19156,1.14,4,2,60.6,59.0,6.77,6.8,4.11,4702,3
19157,1.11,3,2,63.1,57.0,6.59,6.54,4.14,4075,1
19158,0.34,4,4,62.1,58.0,4.5,4.45,2.78,1033,7
19159,0.51,4,4,62.4,58.0,5.13,5.1,3.19,1574,5
19160,0.6,5,2,61.7,56.0,5.41,5.38,3.33,1562,5
19161,0.31,4,5,61.8,59.0,4.35,4.32,2.68,802,4
19162,1.16,1,2,68.2,55.0,6.47,6.37,4.38,3118,3
19163,1.5,1,3,65.9,56.0,7.11,7.04,4.66,7211,3
19164,0.52,4,3,59.6,62.0,5.23,5.18,3.1,1338,4
19165,1.0,5,4,62.4,54.0,6.4,6.46,4.01,4539,2
19166,0.53,2,3,63.1,56.0,5.15,5.19,3.26,1355,6
19167,1.71,2,4,63.7,58.0,7.57,7.54,4.81,13068,3
19168,0.55,5,3,61.7,56.4,5.26,5.3,3.25,1598,5
19169,1.52,4,6,61.2,58.0,7.48,7.41,4.56,11979,3
19170,1.0,4,4,60.4,58.0,6.51,6.46,3.92,4984,3
19171,0.81,3,3,62.5,60.0,5.89,5.94,3.69,2806,4
19172,0.9,3,3,61.8,59.0,6.11,6.16,3.79,4165,6
19173,0.9,3,2,63.1,58.0,6.08,6.02,3.82,2857,4
19174,1.22,3,4,62.3,58.0,6.79,6.82,4.24,8340,4
19175,0.51,5,3,59.6,57.0,5.2,5.24,3.11,1438,6
19176,0.61,3,7,61.1,56.0,5.47,5.5,3.35,2569,4
19177,0.36,4,2,60.6,59.0,4.57,4.61,2.78,505,6
19178,2.2,5,5,61.4,57.0,8.41,8.37,5.15,15092,1
19179,1.54,4,4,61.9,59.0,7.33,7.31,4.53,11769,3
19180,1.01,2,5,63.6,54.0,6.38,6.32,4.04,7466,6
19181,1.03,5,3,59.8,57.0,6.64,6.57,3.95,5018,3
19182,1.09,5,4,62.8,57.0,6.54,6.58,4.12,7292,4
19183,0.5,5,3,62.5,57.0,5.09,5.05,3.17,1240,4
19184,0.31,4,7,62.6,58.0,4.29,4.33,2.7,707,3
19185,0.51,5,4,61.5,57.0,5.11,5.14,3.15,1787,7
19186,2.03,4,4,60.9,59.0,8.17,8.14,4.97,18166,4
19187,2.01,5,2,61.9,55.0,8.1,8.05,5.0,18395,5
19188,0.32,5,5,63.0,57.0,4.39,4.37,2.76,720,3
19189,2.03,5,3,60.8,57.0,8.18,8.24,4.99,17864,3
19190,0.32,3,3,61.0,61.0,4.38,4.41,2.68,477,4
19191,1.5,3,3,60.4,59.0,7.35,7.39,4.45,12000,6
19192,0.7,2,6,63.8,57.0,5.61,5.51,3.55,2657,3
19193,1.59,5,2,62.3,55.0,7.52,7.48,4.67,11251,6
19194,0.71,3,3,61.7,59.0,5.72,5.78,3.55,2448,4
19195,1.2,5,4,62.6,56.0,6.78,6.73,4.23,8486,5
19196,0.56,5,6,61.5,57.0,5.27,5.34,3.26,2429,6
19197,0.32,4,4,59.8,59.0,4.48,4.52,2.69,561,4
19198,0.41,5,5,61.8,55.0,4.75,4.8,2.95,1079,6
19199,0.54,5,5,61.8,54.0,5.22,5.24,3.23,1754,4
19200,0.57,5,5,61.4,55.0,5.34,5.38,3.29,1972,4
19201,0.7,4,7,62.8,58.0,5.68,5.62,3.55,3234,4
19202,0.31,5,6,61.6,56.0,4.34,4.38,2.69,766,7
19203,0.78,4,3,60.9,55.0,6.0,5.93,3.63,3145,7
19204,1.07,5,3,61.5,55.0,6.58,6.62,4.06,5281,2
19205,0.53,5,6,62.2,56.0,5.18,5.2,3.23,2158,5
19206,0.32,5,8,61.9,55.0,4.38,4.44,2.73,915,5
19207,0.33,4,7,61.9,60.0,4.44,4.41,2.74,780,1
19208,1.0,2,3,61.6,62.0,6.37,6.45,3.95,4528,4
19209,1.6,3,2,62.0,57.0,7.47,7.54,4.65,9900,6
19210,0.4,5,8,60.9,58.0,4.75,4.78,2.9,1074,3
19211,0.34,4,2,62.8,58.0,4.46,4.43,2.79,574,4
19212,1.03,3,5,61.7,56.0,6.47,6.49,4.0,6662,5
19213,1.72,2,2,63.2,57.0,7.56,7.6,4.79,7741,2
19214,0.9,4,3,62.2,60.0,6.1,6.16,3.81,3734,4
19215,0.28,3,3,61.5,56.0,4.21,4.24,2.6,360,3
19216,0.51,5,4,61.9,57.0,5.12,5.09,3.16,1662,6
19217,0.52,4,6,61.5,62.0,5.17,5.14,3.17,2012,4
19218,0.91,3,1,63.1,57.0,6.12,6.06,3.84,2048,2
19219,0.5,2,5,59.8,63.0,5.12,5.15,3.07,1645,4
19220,1.23,5,7,61.8,56.0,6.8,6.89,4.24,10572,4
19221,0.31,3,8,61.6,54.0,4.38,4.42,2.71,958,6
19222,1.09,5,3,62.0,56.0,6.61,6.56,4.08,5768,5
19223,0.73,5,7,61.3,56.0,5.79,5.82,3.56,3667,4
19224,0.59,3,5,62.1,55.0,5.37,5.41,3.35,1757,3
19225,0.5,4,3,61.0,60.0,5.11,5.08,3.11,1286,5
19226,0.27,5,5,60.5,56.0,4.21,4.22,2.55,577,6
19227,0.52,5,3,61.8,55.0,5.16,5.19,3.2,1074,1
19228,0.23,3,6,61.6,61.0,3.92,3.97,2.43,505,6
19229,0.32,5,4,61.9,55.0,4.45,4.41,2.74,773,5
19230,0.39,5,5,62.2,56.0,4.63,4.7,2.9,958,5
19231,1.33,3,5,61.7,55.0,7.07,7.12,4.38,6442,2
19232,0.7,5,5,62.5,56.0,5.7,5.73,3.57,2726,5
19233,0.41,4,5,61.8,58.0,4.75,4.73,2.93,1153,6
19234,0.3,4,4,62.9,61.0,4.29,4.27,2.69,911,7
19235,1.13,4,4,60.3,59.0,6.63,6.58,4.15,5571,3
19236,0.65,4,5,59.4,62.0,5.72,5.66,3.38,2387,7
19237,0.71,5,4,62.5,55.0,5.67,5.73,3.56,3247,6
19238,1.17,5,3,61.7,56.0,6.73,6.78,4.17,6405,1
19239,1.13,5,3,59.6,57.0,6.83,6.79,4.06,6391,5
19240,0.43,3,8,61.0,56.0,4.9,4.93,3.0,998,1
19241,0.91,5,2,60.3,57.0,6.26,6.34,3.8,3763,5
19242,1.11,4,3,60.1,61.0,6.74,6.64,4.06,5483,5
19243,0.74,2,5,63.4,55.0,5.76,5.78,3.66,3416,6
19244,0.25,3,5,61.2,59.0,4.02,4.05,2.47,435,5
19245,1.26,5,2,62.0,55.0,6.9,6.97,4.29,6239,3
19246,1.51,2,4,64.0,58.0,7.27,7.24,4.64,7062,2
19247,2.0,1,2,65.2,59.0,7.74,7.69,5.03,10483,1
19248,0.9,2,3,63.2,62.0,6.06,6.13,3.85,4068,7
19249,0.81,4,3,61.8,57.0,6.02,5.96,3.7,2199,2
19250,1.0,4,2,61.3,57.0,6.45,6.4,3.94,3584,3
19251,1.32,5,6,62.0,54.0,7.05,7.06,4.37,9571,3
19252,0.34,5,2,61.3,55.0,4.49,4.52,2.76,454,6
19253,0.56,5,5,61.8,55.0,5.29,5.33,3.28,1770,3
19254,0.52,5,8,61.7,56.0,5.15,5.19,3.19,2267,4
19255,0.71,4,5,61.8,59.0,5.69,5.73,3.53,2765,5
19256,1.05,4,2,61.5,59.0,6.52,6.58,4.03,4139,6
19257,1.51,2,2,63.4,57.0,7.25,7.29,4.61,9301,5
19258,1.25,4,5,60.0,61.0,7.03,6.92,4.23,8736,4
19259,0.3,5,7,62.2,55.0,4.3,4.32,2.68,665,3
19260,1.02,5,6,59.2,58.0,6.56,6.62,3.9,8107,4
19261,0.78,5,4,62.1,54.0,5.92,5.94,3.68,3159,6
19262,0.54,2,3,57.9,60.0,5.36,5.39,3.11,1767,7
19263,0.59,4,6,62.6,58.0,5.34,5.4,3.36,2515,7
19264,1.01,4,4,60.4,58.0,6.51,6.47,3.92,6787,6
19265,1.5,2,5,63.3,57.0,7.2,7.24,4.57,8736,2
19266,0.41,4,5,60.0,61.0,4.86,4.77,2.89,961,4
19267,0.32,4,3,61.1,59.0,4.38,4.42,2.69,421,1
19268,0.35,5,2,62.4,57.0,4.5,4.47,2.8,625,7
19269,1.14,4,3,59.2,58.0,6.86,6.8,4.04,4980,3
19270,0.9,2,5,64.1,57.0,6.07,6.04,3.88,4234,3
19271,2.35,4,2,61.1,58.0,8.63,8.56,5.25,17294,1
19272,0.39,5,5,62.2,54.3,4.66,4.69,2.91,853,4
19273,1.37,3,5,62.0,59.0,7.08,7.12,4.4,9046,3
19274,1.1,5,2,62.6,56.0,6.64,6.58,4.14,5535,4
19275,0.34,5,4,62.1,55.0,4.47,4.49,2.78,745,6
19276,0.33,5,4,61.6,55.0,4.48,4.45,2.75,854,5
19277,0.3,3,4,62.1,59.0,4.27,4.29,2.66,658,6
19278,1.7,4,2,60.1,58.0,7.74,7.67,4.63,11322,5
19279,1.35,5,3,61.9,56.0,7.1,7.08,4.39,6124,2
19280,0.33,4,5,59.2,59.0,4.54,4.51,2.68,854,4
19281,0.23,3,7,61.2,57.0,3.96,3.98,2.43,478,6
19282,0.38,5,6,61.0,56.0,4.67,4.71,2.86,943,4
19283,0.32,4,7,62.6,58.0,4.41,4.38,2.75,1080,4
19284,1.29,4,4,62.2,57.0,7.01,6.97,4.35,6279,1
19285,1.0,1,3,64.9,59.0,6.2,6.13,4.0,4704,7
19286,0.38,5,8,62.7,55.0,4.61,4.67,2.91,1433,6
19287,0.33,5,4,62.1,54.0,4.46,4.43,2.76,854,5
19288,0.5,4,4,61.3,61.0,5.1,5.04,3.11,1980,7
19289,0.43,4,5,59.9,58.0,4.93,4.89,2.94,1129,5
19290,0.7,3,4,61.8,59.0,5.65,5.68,3.5,2845,6
19291,0.93,3,3,62.3,58.0,6.2,6.29,3.9,4144,4
19292,1.09,4,4,62.3,57.0,6.63,6.53,4.1,5993,3
19293,0.53,3,4,63.4,56.0,5.16,5.13,3.26,1636,5
19294,0.33,4,5,61.0,55.0,4.51,4.47,2.74,1069,6
19295,0.32,5,4,61.9,56.0,4.35,4.4,2.71,702,6
19296,0.7,4,3,62.2,58.0,5.69,5.76,3.56,2106,4
19297,0.56,5,3,62.3,53.0,5.31,5.28,3.3,1591,4
19298,1.17,3,3,59.6,62.0,6.88,6.82,4.08,6336,3
19299,0.56,5,4,61.5,57.0,5.29,5.32,3.26,1792,6
19300,0.4,5,7,61.2,56.0,4.74,4.8,2.92,1059,4
19301,2.11,3,1,63.4,57.0,8.13,8.07,5.12,7834,4
19302,0.52,5,4,61.9,55.0,5.19,5.21,3.22,1802,7
19303,0.42,3,4,63.2,58.0,4.77,4.79,3.02,910,7
19304,0.52,3,5,59.5,58.0,5.21,5.28,3.12,1621,4
19305,0.48,5,3,61.6,55.0,5.06,5.1,3.13,1145,4
19306,1.21,4,3,62.4,56.0,6.83,6.79,4.25,6566,3
19307,0.3,3,5,63.5,57.0,4.29,4.24,2.71,608,1
19308,0.34,2,3,63.7,54.0,4.43,4.48,2.84,447,1
19309,0.33,5,6,62.0,53.5,4.44,4.48,2.76,754,4
19310,1.19,5,2,61.7,56.0,6.83,6.78,4.2,4798,3
19311,0.83,3,7,61.8,56.0,6.0,6.03,3.72,3774,1
19312,0.31,5,6,61.0,56.0,4.43,4.39,2.69,1046,6
19313,0.81,4,2,62.2,56.0,5.98,5.92,3.7,2534,3
19314,0.4,4,5,59.2,59.0,4.79,4.81,2.84,1123,7
19315,0.32,5,8,62.0,55.0,4.37,4.41,2.72,944,6
19316,0.7,5,2,61.9,57.0,5.66,5.69,3.51,2398,6
19317,1.01,1,4,66.1,61.0,6.1,6.04,4.01,4791,5
19318,0.25,4,7,60.7,60.0,4.11,4.09,2.49,740,6
19319,1.25,4,4,60.4,59.0,6.96,6.92,4.19,7378,3
19320,0.92,4,3,60.7,58.0,6.3,6.25,3.81,3529,1
19321,1.01,4,2,58.3,59.0,6.67,6.63,3.88,4672,7
19322,0.34,4,4,61.1,60.0,4.53,4.51,2.76,765,4
19323,0.58,2,4,58.4,59.0,5.4,5.46,3.17,1605,4
19324,0.64,4,3,60.1,60.0,5.62,5.57,3.36,1901,5
19325,0.23,3,7,61.3,58.0,3.94,3.96,2.42,472,6
19326,0.24,5,4,61.8,57.0,4.02,3.97,2.47,536,5
19327,1.64,4,2,63.0,58.0,7.54,7.49,4.74,5624,2
19328,1.51,5,4,62.8,56.0,7.31,7.24,4.57,14844,6
19329,0.36,4,4,60.5,60.0,4.61,4.55,2.77,932,5
19330,0.53,5,4,60.9,59.0,5.17,5.21,3.16,1607,6
19331,1.0,2,3,63.1,64.0,6.31,6.25,3.96,4435,6
19332,0.7,2,5,63.5,61.0,5.6,5.64,3.57,2577,4
19333,1.0,3,7,63.4,57.0,6.33,6.36,4.02,8115,4
19334,0.9,5,2,61.9,56.0,6.19,6.24,3.85,3796,5
19335,0.3,4,5,59.6,59.0,4.34,4.38,2.6,605,4
19336,0.31,2,5,57.5,60.0,4.46,4.51,2.58,435,3
19337,0.3,5,8,62.2,57.0,4.3,4.32,2.68,886,5
19338,1.02,2,5,64.6,58.0,6.22,6.28,4.04,6797,7
19339,0.7,4,2,62.9,59.0,5.67,5.59,3.54,2307,6
19340,0.9,5,2,62.0,56.0,6.16,6.2,3.83,3001,1
19341,0.25,5,5,62.6,53.0,4.04,4.08,2.54,445,3
19342,0.91,4,6,61.8,58.0,6.16,6.24,3.83,5259,4
19343,0.7,3,2,61.4,59.0,5.7,5.75,3.46,2453,6
19344,0.95,2,2,63.8,57.0,6.23,6.13,3.94,2905,1
19345,1.05,3,3,60.7,56.0,6.54,6.6,3.99,5770,6
19346,0.56,5,4,62.0,55.0,5.28,5.33,3.29,1616,4
19347,0.4,2,7,59.1,61.0,4.86,4.88,2.88,1013,4
19348,0.57,1,6,65.2,56.2,5.19,5.23,3.4,1902,5
19349,1.5,5,3,61.0,55.0,7.35,7.31,4.57,8736,1
19350,0.41,3,3,63.0,59.0,4.73,4.76,2.99,838,7
19351,0.71,2,3,65.9,57.0,5.51,5.57,3.65,2631,6
19352,0.4,4,3,61.2,58.0,4.74,4.71,2.89,945,5
19353,0.31,4,5,59.2,60.0,4.45,4.4,2.62,628,1
19354,1.12,4,3,61.6,59.0,6.67,6.63,4.1,5363,3
19355,2.0,1,2,65.9,57.0,7.96,7.79,5.19,10833,1
19356,0.53,5,7,62.1,57.0,5.15,5.18,3.21,3442,7
19357,1.65,3,3,61.7,56.0,7.61,7.66,4.71,7903,2
19358,0.53,3,5,61.9,57.0,5.19,5.22,3.22,1607,4
19359,0.3,4,4,62.2,60.0,4.28,4.24,2.65,844,6
19360,0.32,4,2,61.2,58.0,4.39,4.44,2.7,449,6
19361,0.51,3,3,63.5,54.0,5.1,5.07,3.23,1443,6
19362,0.58,5,2,61.5,55.0,5.38,5.42,3.32,1276,4
19363,1.52,4,4,61.1,61.0,7.4,7.36,4.51,8825,3
19364,2.15,5,3,60.9,56.0,8.38,8.33,5.09,13006,1
19365,0.81,3,3,63.1,57.0,5.91,5.94,3.74,3462,7
19366,1.21,4,3,63.0,57.0,6.75,6.7,4.24,6261,6
19367,0.34,5,5,61.0,57.0,4.52,4.49,2.75,1033,6
19368,0.81,3,2,62.7,58.0,5.92,5.95,3.72,2942,5
19369,0.81,5,3,62.4,57.0,5.92,5.97,3.71,3109,6
19370,0.34,5,3,63.0,55.0,4.47,4.42,2.8,765,6
19371,0.41,5,4,61.6,54.0,4.81,4.84,2.97,900,4
19372,0.41,5,7,61.3,54.0,4.79,4.84,2.95,1196,5
19373,0.32,5,4,62.8,55.0,4.41,4.38,2.76,648,3
19374,1.08,5,3,61.4,56.0,6.62,6.6,4.06,4771,4
19375,0.24,3,6,61.8,56.0,4.01,4.04,2.48,608,5
19376,1.01,4,3,61.7,59.0,6.48,6.44,3.96,5006,4
19377,1.07,5,2,62.4,57.0,6.52,6.55,4.08,4613,6
19378,0.7,3,4,63.0,58.0,5.59,5.62,3.53,2507,5
19379,2.04,3,2,62.5,52.0,8.02,8.17,5.06,14477,1
19380,1.12,4,2,60.6,59.0,6.68,6.61,4.03,2898,2
19381,0.31,4,7,63.0,58.0,4.37,4.33,2.74,907,3
19382,1.02,4,4,58.4,57.0,6.64,6.59,3.86,6854,6
19383,1.58,4,2,59.6,59.0,7.67,7.61,4.55,10934,7
19384,1.07,5,5,60.2,59.0,6.66,6.69,4.02,6479,3
19385,1.08,2,3,58.4,60.0,6.71,6.74,3.93,5575,6
19386,1.1,5,3,61.4,55.0,6.65,6.68,4.09,6146,5
19387,0.4,5,6,61.9,56.4,4.72,4.74,2.93,728,1
19388,0.3,4,8,58.4,62.0,4.43,4.4,2.58,1071,4
19389,0.62,5,3,61.4,56.0,5.51,5.49,3.38,1618,3
19390,0.41,3,5,61.2,57.0,4.77,4.8,2.93,1007,5
19391,1.07,3,3,60.5,62.0,6.6,6.69,4.02,4861,4
19392,0.78,3,2,63.1,56.0,5.84,5.88,3.7,2348,3
19393,1.03,5,1,61.1,55.0,6.51,6.54,3.99,3444,5
19394,2.01,3,5,62.9,59.0,7.94,8.03,5.02,18041,1
19395,1.25,3,2,61.0,60.0,6.93,6.98,4.24,4950,1
19396,1.04,4,4,59.6,58.0,6.63,6.55,3.93,5344,3
19397,0.32,5,6,61.7,55.0,4.39,4.42,2.72,790,7
19398,0.54,5,5,62.0,56.0,5.17,5.25,3.23,1939,6
19399,1.31,5,5,61.8,55.0,7.03,7.05,4.35,8611,1
19400,1.03,5,3,62.3,56.0,6.51,6.45,4.04,3893,2
19401,0.58,3,3,61.5,58.0,5.31,5.36,3.28,1424,6
19402,0.3,5,3,62.0,55.0,4.28,4.3,2.66,545,4
19403,0.9,2,4,58.5,66.0,6.23,6.25,3.65,3353,1
19404,0.3,3,3,62.9,57.0,4.27,4.32,2.7,526,6
19405,0.31,5,8,61.4,56.0,4.38,4.41,2.7,891,4
19406,0.28,2,5,64.3,55.0,4.14,4.16,2.67,470,6
19407,0.53,5,4,61.1,56.0,5.22,5.26,3.2,1631,5
19408,0.5,2,6,58.9,61.0,5.18,5.2,3.06,2183,6
19409,0.71,5,3,62.1,57.0,5.68,5.73,3.54,2313,3
19410,1.51,4,2,62.5,57.0,7.36,7.26,4.57,7864,3
19411,0.28,3,5,60.5,58.0,4.23,4.26,2.57,458,7
19412,1.2,5,6,60.9,56.0,6.86,6.91,4.19,11530,4
19413,0.73,4,4,60.7,58.0,5.87,5.82,3.55,2770,4
19414,1.08,4,5,61.0,59.0,6.66,6.61,4.05,8999,7
19415,1.09,2,2,63.2,58.0,6.49,6.54,4.12,4766,5
19416,0.31,3,7,58.5,59.0,4.45,4.5,2.62,755,3
19417,1.54,4,2,62.4,59.0,7.33,7.35,4.58,6640,1
19418,0.3,2,7,63.4,55.0,4.28,4.3,2.72,684,3
19419,0.31,5,4,62.3,53.8,4.32,4.36,2.7,447,1
19420,1.51,3,3,63.1,56.0,7.24,7.22,4.56,10113,6
